SampleID,ComponentID,ComponentType,X,Y,Width,Height,Power
893,0,Capacitor,71,10,12,13,1.07
893,1,Capacitor,40,32,16,20,2.17
893,2,Capacitor,80,26,5,8,3.57
893,3,Diode,30,55,17,19,2.53
893,4,Capacitor,56,92,7,6,2.79
893,5,Diode,36,87,10,11,1.28
893,6,Inductor,62,48,11,9,3.05
893,7,Resistor,64,21,17,14,4.46
894,0,Inductor,76,38,12,19,3.11
894,1,IC,68,61,17,19,4.1
894,2,Inductor,86,30,7,16,3.93
894,3,Inductor,4,77,18,14,1.01
894,4,Capacitor,93,75,7,13,0.11
894,5,IC,61,78,18,19,1.34
894,6,Diode,21,35,18,14,0.17
894,7,Inductor,53,38,13,14,3.75
894,8,Inductor,89,2,11,5,2.85
894,9,IC,91,26,6,17,1.01
895,0,IC,16,52,7,18,0.26
895,1,Resistor,51,5,11,7,1.33
895,2,Resistor,53,28,9,8,1.08
895,3,Inductor,6,18,10,20,2.52
895,4,Capacitor,59,33,11,11,3.62
895,5,IC,23,73,15,5,2.01
895,6,Diode,7,8,18,7,3.34
895,7,Resistor,76,51,11,14,1.94
895,8,Inductor,94,1,6,9,0.88
895,9,Resistor,37,61,13,10,0.53
895,10,Resistor,51,43,19,14,4.44
895,11,IC,57,22,9,17,1.28
895,12,IC,44,1,20,15,2.72
895,13,Resistor,71,79,20,15,3.17
896,0,Diode,12,49,5,6,0.18
896,1,Inductor,80,26,10,6,1.78
896,2,Diode,11,25,11,7,2.92
896,3,Diode,13,64,15,12,1.63
896,4,Diode,86,23,9,11,4.03
896,5,Resistor,24,61,11,13,4.52
896,6,Resistor,71,82,17,7,4.83
896,7,IC,61,31,16,8,0.89
896,8,Resistor,69,75,16,11,1.09
896,9,Resistor,11,59,13,11,3.77
896,10,Capacitor,23,93,12,5,3.06
896,11,IC,4,66,18,6,4.84
896,12,Capacitor,28,78,6,16,0.84
896,13,IC,49,27,5,12,1.46
896,14,Diode,45,40,18,20,0.71
897,0,Diode,21,70,12,15,3.12
897,1,Capacitor,32,56,20,10,1.69
897,2,Resistor,10,61,11,17,4.91
897,3,Capacitor,57,87,6,11,0.51
897,4,Diode,72,44,14,7,4.99
897,5,Capacitor,62,70,12,18,4.21
897,6,Diode,2,43,17,5,0.91
897,7,Capacitor,39,50,8,17,2.44
897,8,Diode,86,71,10,18,3.75
898,0,Capacitor,65,56,17,12,1.98
898,1,Resistor,43,30,17,20,0.58
898,2,Inductor,68,75,17,14,4.77
898,3,Diode,40,48,17,8,2.87
898,4,Inductor,15,68,12,10,3.88
898,5,IC,11,15,5,12,4.27
898,6,IC,16,80,9,13,4.4
898,7,Capacitor,9,21,5,19,2.2
898,8,Diode,31,37,14,10,4.49
898,9,Inductor,81,13,15,15,3.7
898,10,Diode,0,74,18,12,2.72
898,11,IC,16,3,5,7,0.85
898,12,IC,67,17,14,19,4.59
899,0,Diode,16,77,20,20,4.39
899,1,Inductor,63,8,8,9,4.41
899,2,Diode,65,1,16,14,1.17
899,3,Inductor,72,48,12,12,3.37
899,4,Inductor,39,55,20,11,4.7
899,5,Inductor,8,57,12,15,4.58
899,6,Diode,67,31,17,10,2.44
899,7,IC,84,2,14,20,0.41
899,8,Inductor,60,58,16,18,0.57
899,9,Capacitor,64,22,8,7,2.07
899,10,Diode,72,33,20,17,1.72
899,11,Inductor,70,54,13,19,4.1
899,12,Diode,23,44,17,18,1.67
899,13,IC,7,5,5,9,2.58
900,0,Resistor,40,59,8,14,4.31
900,1,Inductor,20,23,6,12,3.74
900,2,Diode,1,47,10,9,0.75
900,3,Diode,52,53,10,20,3.27
900,4,IC,64,30,17,19,3.61
900,5,Capacitor,27,27,19,10,0.17
901,0,Inductor,85,72,14,14,2.96
901,1,Resistor,77,2,14,14,4.72
901,2,IC,50,84,12,14,2.55
901,3,Diode,47,75,5,18,3.68
901,4,Resistor,84,40,10,16,1.3
901,5,IC,82,24,14,19,1.48
901,6,Inductor,72,42,11,17,2.43
901,7,IC,19,36,16,9,2.14
901,8,Capacitor,83,45,6,9,4.07
901,9,IC,56,17,6,9,3.15
901,10,Diode,84,5,11,17,1.61
901,11,Capacitor,87,21,13,8,3.47
901,12,IC,42,43,18,12,1.82
902,0,Resistor,38,17,10,5,3.37
902,1,Diode,83,22,5,13,4.4
902,2,IC,53,78,9,5,3.47
902,3,Inductor,57,70,16,9,2.41
902,4,Inductor,8,10,15,5,3.37
903,0,Diode,71,72,7,13,1.27
903,1,IC,59,28,12,19,1.49
903,2,Diode,69,78,11,15,4.76
903,3,Diode,13,21,6,7,1.71
903,4,IC,21,23,18,7,0.84
903,5,Inductor,63,10,11,13,2.34
904,0,Inductor,31,64,16,14,4.43
904,1,IC,32,72,18,9,4.19
904,2,Diode,43,42,13,15,1.81
904,3,Capacitor,9,38,10,8,2.33
904,4,Capacitor,30,11,18,8,0.9
904,5,Diode,5,15,20,16,2.24
904,6,Diode,64,64,6,7,2.25
904,7,Resistor,15,62,12,15,0.75
904,8,Inductor,41,16,14,19,1.61
904,9,Resistor,21,41,7,18,3.67
904,10,Capacitor,48,84,14,11,3.48
904,11,Capacitor,57,6,8,6,0.26
904,12,Resistor,25,29,14,13,2.63
904,13,Diode,61,42,18,9,2.26
905,0,Inductor,84,80,13,18,0.56
905,1,Inductor,86,21,10,19,1.16
905,2,IC,68,58,17,10,3.76
905,3,Resistor,87,5,9,17,1.04
905,4,Inductor,88,86,10,13,0.55
906,0,Inductor,81,28,10,7,2.6
906,1,IC,64,11,11,12,0.79
906,2,IC,47,18,8,11,0.43
906,3,IC,83,87,11,7,1.22
906,4,Inductor,44,80,12,18,0.58
906,5,IC,44,59,9,5,1.06
906,6,IC,30,10,15,8,3.79
907,0,IC,46,19,15,17,2.7
907,1,Diode,64,2,19,15,2.21
907,2,Resistor,7,56,10,7,4.54
907,3,Diode,37,84,16,5,2.31
907,4,Diode,73,12,12,12,4.82
907,5,Inductor,43,67,9,19,3.93
907,6,IC,37,58,11,5,2.33
907,7,Resistor,39,42,12,13,1.14
907,8,IC,65,36,15,8,1.06
907,9,IC,63,26,19,12,2.95
908,0,Diode,89,59,10,8,2.35
908,1,IC,14,61,6,6,3.03
908,2,Inductor,84,25,9,15,4.84
908,3,Resistor,80,79,20,12,2.21
908,4,Resistor,40,78,14,5,4.8
908,5,Capacitor,48,62,16,13,4.96
908,6,Diode,66,45,10,19,0.82
908,7,Inductor,43,53,14,13,1.76
908,8,IC,14,60,16,16,0.72
908,9,Diode,12,10,13,14,1.13
908,10,IC,76,4,11,19,2.58
908,11,IC,52,76,12,18,3.38
909,0,Resistor,75,16,8,10,0.33
909,1,Diode,42,0,8,13,0.7
909,2,Capacitor,11,32,6,9,2.9
909,3,Diode,39,4,18,7,3.32
909,4,Diode,81,5,9,7,1.5
909,5,IC,69,53,9,19,3.36
909,6,Resistor,24,51,6,14,1.32
910,0,Diode,10,33,12,16,1.52
910,1,Inductor,0,77,12,7,3.97
910,2,Resistor,8,82,6,14,0.92
910,3,Capacitor,87,72,11,6,1.42
910,4,Capacitor,84,54,11,6,0.53
910,5,Resistor,64,71,10,20,4.74
910,6,IC,36,79,14,8,1.62
910,7,Diode,45,80,20,20,1.72
910,8,IC,74,56,12,12,3.35
910,9,Diode,16,2,16,17,0.9
910,10,Inductor,7,67,7,5,3.07
910,11,Diode,26,26,7,19,4.4
911,0,Capacitor,30,88,8,11,3.92
911,1,IC,52,28,14,16,1.49
911,2,IC,75,80,19,16,1.79
911,3,Inductor,29,66,6,12,2.7
911,4,Resistor,9,74,14,15,4.84
911,5,IC,76,24,18,8,1.0
911,6,Resistor,40,80,8,15,4.55
912,0,Inductor,37,9,10,9,2.4
912,1,Capacitor,14,88,18,7,0.83
912,2,Diode,78,60,16,20,3.46
912,3,IC,44,23,19,20,3.26
912,4,Capacitor,55,50,10,7,4.53
913,0,Capacitor,37,14,15,20,0.95
913,1,Inductor,12,53,6,9,1.51
913,2,IC,55,67,20,11,4.86
913,3,IC,30,9,16,17,1.53
913,4,Capacitor,50,57,10,13,0.51
913,5,Inductor,19,34,18,18,4.38
913,6,Resistor,78,48,18,19,4.93
913,7,Inductor,11,59,9,14,4.13
914,0,Capacitor,83,8,8,6,2.92
914,1,Capacitor,57,46,9,15,2.36
914,2,IC,40,66,20,13,2.33
914,3,Resistor,36,35,13,20,1.69
914,4,IC,61,50,18,8,3.82
914,5,Capacitor,11,54,18,18,0.95
914,6,Capacitor,20,13,20,10,4.77
914,7,Resistor,22,73,7,9,2.83
914,8,Capacitor,68,74,10,6,3.03
914,9,Inductor,34,64,5,9,3.93
914,10,Resistor,21,24,10,12,0.11
914,11,IC,39,84,17,7,0.26
914,12,Capacitor,60,43,11,9,1.57
915,0,IC,38,14,18,19,3.02
915,1,Diode,16,43,6,9,4.88
915,2,Diode,56,50,5,12,4.29
915,3,Resistor,48,45,19,7,2.39
915,4,Capacitor,72,73,19,20,4.91
915,5,Inductor,74,51,18,15,2.5
915,6,IC,46,17,17,18,1.14
915,7,Resistor,95,47,5,10,1.62
916,0,Diode,4,50,20,9,1.17
916,1,Diode,37,39,20,6,0.18
916,2,IC,67,3,6,11,2.53
916,3,IC,18,4,17,14,0.13
916,4,Resistor,81,30,18,5,2.84
916,5,Capacitor,85,7,6,18,4.7
916,6,Inductor,50,80,17,14,0.24
916,7,Inductor,24,13,5,14,0.55
916,8,IC,57,73,6,20,2.58
916,9,Resistor,79,20,14,11,3.26
916,10,Capacitor,58,0,5,15,2.61
917,0,Inductor,24,59,12,7,4.14
917,1,Resistor,65,16,16,10,3.16
917,2,IC,38,42,15,9,2.26
917,3,IC,47,75,14,16,0.75
917,4,Diode,58,45,5,19,3.6
917,5,Inductor,76,47,10,9,3.93
917,6,Capacitor,26,20,12,10,2.47
917,7,Inductor,62,47,19,9,1.05
917,8,Resistor,30,59,15,6,4.49
918,0,Diode,69,70,18,17,2.26
918,1,Resistor,15,45,12,12,2.99
918,2,Inductor,69,70,13,11,4.4
918,3,Resistor,26,6,8,19,1.89
918,4,Diode,26,41,13,11,4.57
918,5,Capacitor,70,54,14,14,3.95
919,0,Inductor,66,60,15,15,3.26
919,1,IC,74,48,15,16,3.93
919,2,Inductor,83,44,17,6,3.49
919,3,Diode,60,52,16,9,4.13
919,4,IC,11,79,18,12,4.87
919,5,Resistor,44,16,8,20,2.97
919,6,Resistor,68,41,14,17,3.12
919,7,Inductor,59,81,9,6,4.21
919,8,Inductor,17,11,13,11,2.66
919,9,Resistor,22,23,18,20,2.36
919,10,IC,57,55,5,10,2.04
920,0,Diode,66,4,10,19,2.14
920,1,Capacitor,6,84,20,5,2.26
920,2,Resistor,71,19,13,16,1.64
920,3,Diode,43,48,14,16,0.41
920,4,Diode,3,83,19,7,3.96
920,5,Resistor,51,83,11,8,4.8
920,6,Capacitor,10,14,9,9,3.52
920,7,Diode,5,85,5,9,0.31
921,0,Resistor,74,10,9,7,3.49
921,1,Inductor,47,47,7,5,2.18
921,2,Diode,27,71,17,15,1.15
921,3,Capacitor,71,66,18,8,0.23
921,4,Diode,80,21,8,16,0.45
921,5,Resistor,32,35,18,8,1.53
921,6,Inductor,18,84,5,6,0.6
921,7,IC,67,11,18,19,2.91
921,8,IC,80,52,17,9,1.75
921,9,IC,35,7,16,20,4.39
921,10,Inductor,27,49,5,20,4.35
921,11,Diode,76,36,20,10,3.4
921,12,Resistor,73,3,12,15,3.28
922,0,Capacitor,65,45,18,5,4.71
922,1,Resistor,71,36,7,7,1.74
922,2,Resistor,76,89,14,9,1.01
922,3,Diode,86,2,12,18,4.33
922,4,Capacitor,80,16,14,5,1.54
922,5,Resistor,67,39,16,17,1.67
923,0,Inductor,22,12,18,13,3.87
923,1,Diode,18,57,17,19,1.79
923,2,Resistor,21,9,9,20,4.26
923,3,Inductor,31,15,5,17,3.64
923,4,Diode,51,76,5,11,1.77
923,5,Resistor,9,67,9,16,4.32
923,6,IC,32,80,8,20,0.61
923,7,Capacitor,84,59,5,11,1.36
923,8,Resistor,34,11,20,15,2.33
923,9,IC,46,81,16,10,2.18
923,10,Inductor,32,4,9,8,3.51
923,11,Diode,32,29,10,12,4.34
924,0,Diode,55,92,7,5,2.65
924,1,Resistor,88,3,10,12,2.99
924,2,IC,80,35,10,11,3.76
924,3,IC,89,78,6,7,3.36
924,4,Inductor,70,66,17,8,1.89
924,5,Inductor,91,72,5,8,2.46
924,6,IC,1,39,12,13,0.63
924,7,Resistor,49,18,18,11,1.93
925,0,Diode,53,41,16,18,1.01
925,1,IC,5,5,12,10,2.47
925,2,Capacitor,65,56,17,9,1.41
925,3,Inductor,74,47,15,17,1.4
925,4,IC,49,9,20,13,0.48
925,5,Diode,16,74,11,19,0.64
925,6,Capacitor,4,47,9,17,4.81
925,7,Diode,53,64,10,17,3.84
925,8,Capacitor,64,87,18,10,3.43
925,9,IC,70,5,20,19,1.94
925,10,IC,40,75,7,15,4.96
925,11,Diode,48,19,19,20,2.07
925,12,IC,53,73,18,12,0.81
925,13,Resistor,78,1,19,16,2.08
926,0,Capacitor,31,2,7,5,2.56
926,1,Resistor,57,63,19,16,0.2
926,2,Diode,1,6,7,9,2.59
926,3,Resistor,39,65,17,11,2.87
926,4,Capacitor,26,44,16,19,0.85
926,5,Diode,63,9,7,19,0.61
926,6,Diode,49,60,9,9,0.22
926,7,Diode,82,5,11,6,3.89
926,8,Resistor,33,9,7,14,4.47
927,0,Resistor,86,32,5,11,2.78
927,1,IC,56,59,20,17,4.79
927,2,Inductor,43,64,8,9,4.01
927,3,Resistor,35,78,20,5,1.44
927,4,Diode,14,0,12,17,2.73
927,5,Inductor,48,2,10,16,3.57
928,0,Diode,25,45,11,5,1.96
928,1,Diode,41,5,10,14,4.14
928,2,Diode,14,66,10,16,3.62
928,3,IC,68,80,6,9,3.63
928,4,Diode,14,84,11,12,3.68
928,5,Inductor,8,7,5,17,2.54
928,6,IC,30,74,20,19,0.33
928,7,Resistor,37,48,5,10,3.61
928,8,Inductor,6,21,12,9,2.66
928,9,IC,34,54,18,19,0.82
929,0,Inductor,2,18,12,6,4.97
929,1,Diode,38,64,5,8,3.5
929,2,IC,21,67,7,18,0.96
929,3,Inductor,43,3,5,5,4.37
929,4,Inductor,26,69,10,12,4.09
929,5,Diode,2,68,7,20,0.64
929,6,Diode,24,6,12,8,3.09
929,7,Resistor,16,3,9,11,2.94
929,8,Inductor,39,76,9,10,3.65
929,9,IC,78,43,15,16,0.63
930,0,Inductor,37,1,15,11,1.94
930,1,Capacitor,11,30,9,6,3.92
930,2,Capacitor,84,66,10,19,3.43
930,3,Diode,7,10,14,5,1.98
930,4,Capacitor,12,2,6,15,0.79
930,5,Diode,45,53,11,16,4.17
930,6,Diode,18,44,15,11,1.02
930,7,Resistor,6,41,20,6,4.68
930,8,Inductor,5,56,8,15,2.94
931,0,Resistor,21,70,16,9,3.65
931,1,Capacitor,17,5,6,6,3.87
931,2,Resistor,54,3,13,16,1.89
931,3,Capacitor,14,4,6,5,2.76
931,4,Inductor,36,71,13,6,4.66
931,5,Diode,73,3,8,9,0.77
932,0,Inductor,23,60,18,8,3.51
932,1,Inductor,36,90,16,9,2.18
932,2,Inductor,85,15,12,20,0.93
932,3,Capacitor,34,81,9,14,2.01
932,4,Resistor,41,8,10,18,2.85
932,5,Resistor,41,31,10,15,2.78
932,6,Inductor,75,61,13,9,3.93
932,7,Inductor,42,0,15,17,3.44
932,8,Resistor,25,51,18,12,0.84
932,9,IC,15,30,18,9,4.02
932,10,Diode,27,75,10,5,4.64
932,11,Inductor,11,82,10,6,3.74
933,0,Diode,6,65,17,16,2.88
933,1,Resistor,9,47,15,15,4.33
933,2,Capacitor,77,68,11,19,2.64
933,3,Inductor,83,43,9,15,3.05
933,4,Inductor,65,77,8,9,0.11
933,5,Capacitor,71,34,15,10,3.86
933,6,Diode,8,75,17,18,4.51
933,7,IC,28,76,20,15,0.64
934,0,Inductor,52,72,13,20,2.99
934,1,Capacitor,24,27,10,11,3.9
934,2,Inductor,43,12,18,11,4.24
934,3,Inductor,10,43,13,15,4.77
934,4,Resistor,68,44,13,11,3.53
934,5,IC,66,15,7,19,3.93
934,6,Resistor,79,33,18,14,2.86
934,7,Resistor,87,33,10,14,4.99
934,8,Resistor,24,39,12,20,2.33
934,9,Inductor,48,78,19,10,3.35
934,10,Resistor,34,78,14,15,4.57
934,11,IC,29,57,16,20,2.17
934,12,Resistor,5,23,7,19,0.86
934,13,Capacitor,42,15,18,16,2.78
935,0,Resistor,58,86,9,14,4.21
935,1,Capacitor,31,28,12,20,4.52
935,2,Inductor,4,57,17,5,4.82
935,3,Inductor,62,46,18,16,1.3
935,4,Inductor,56,45,7,14,2.01
935,5,Inductor,28,52,16,16,1.34
935,6,IC,38,59,17,18,1.47
936,0,Diode,37,65,11,10,2.02
936,1,IC,34,9,18,5,1.18
936,2,Diode,87,41,13,10,3.36
936,3,Capacitor,53,0,10,11,0.3
936,4,Inductor,37,91,11,7,2.59
936,5,Inductor,60,38,19,12,2.35
936,6,Inductor,53,3,15,12,1.83
936,7,Resistor,14,94,7,6,1.68
936,8,Capacitor,75,5,5,12,4.25
937,0,Resistor,1,78,6,9,3.1
937,1,Resistor,66,6,15,18,1.28
937,2,Inductor,46,82,14,16,1.73
937,3,Capacitor,27,45,9,5,4.2
937,4,Resistor,67,62,20,11,2.11
937,5,Resistor,54,0,5,19,4.66
937,6,Resistor,5,49,13,18,3.26
937,7,Resistor,79,41,14,8,4.91
937,8,Resistor,44,83,12,13,0.63
937,9,IC,20,80,11,13,2.57
937,10,Diode,41,13,20,7,4.79
937,11,Diode,59,31,17,19,1.03
938,0,Resistor,25,49,20,18,4.51
938,1,Inductor,16,49,5,7,0.16
938,2,IC,52,63,16,17,2.52
938,3,Diode,69,48,17,6,1.68
938,4,IC,68,3,8,13,3.65
938,5,Diode,48,6,18,16,1.19
938,6,Resistor,0,4,5,18,3.71
938,7,IC,36,33,14,12,2.38
938,8,Inductor,79,42,15,18,2.89
939,0,Capacitor,70,82,6,6,4.56
939,1,IC,89,74,11,11,3.27
939,2,Inductor,40,57,7,15,1.55
939,3,Capacitor,71,45,14,11,2.58
939,4,Resistor,83,10,8,19,3.87
939,5,Resistor,49,42,5,15,4.98
939,6,Diode,43,48,10,14,0.68
939,7,Diode,26,32,18,7,2.09
939,8,Resistor,21,77,17,16,0.92
939,9,Diode,56,23,16,19,1.26
939,10,Resistor,58,51,14,19,3.38
939,11,Inductor,77,86,6,9,0.17
939,12,IC,25,49,14,7,1.71
940,0,IC,73,55,17,19,1.77
940,1,IC,17,12,8,20,3.57
940,2,Inductor,50,17,12,17,1.81
940,3,Inductor,27,80,17,9,2.45
940,4,Inductor,44,17,20,20,0.59
940,5,Inductor,70,59,18,10,0.42
940,6,IC,60,84,14,9,2.69
940,7,Resistor,36,57,11,15,4.94
941,0,IC,78,82,11,11,1.05
941,1,Capacitor,18,84,7,9,4.57
941,2,Resistor,7,59,5,16,0.18
941,3,Inductor,39,52,20,12,2.58
941,4,Diode,9,49,18,14,2.3
941,5,Capacitor,11,36,19,8,2.99
941,6,Resistor,38,18,5,17,3.46
941,7,IC,1,26,13,17,4.8
941,8,Resistor,84,24,6,13,1.66
941,9,Capacitor,14,7,11,15,2.65
941,10,Capacitor,69,74,6,7,4.53
941,11,Inductor,48,23,18,11,4.75
941,12,IC,63,6,9,13,1.17
941,13,IC,20,14,6,13,4.31
941,14,Resistor,71,19,5,13,2.85
942,0,IC,44,41,8,5,2.68
942,1,Inductor,47,39,15,5,2.85
942,2,Capacitor,80,73,18,19,4.04
942,3,Diode,89,25,9,14,0.94
942,4,Capacitor,30,1,13,5,0.99
942,5,IC,83,63,12,17,1.57
942,6,Resistor,52,27,16,11,3.47
942,7,IC,53,37,10,7,3.08
942,8,Inductor,62,30,15,18,3.94
942,9,Capacitor,59,74,16,8,0.89
943,0,Inductor,15,14,13,7,2.79
943,1,IC,71,59,8,19,1.99
943,2,Diode,35,17,13,5,4.85
943,3,Resistor,50,0,12,12,3.58
943,4,IC,9,41,14,11,0.3
943,5,Diode,3,31,7,18,1.78
944,0,Inductor,63,91,10,9,4.65
944,1,Inductor,36,85,19,13,4.12
944,2,IC,55,76,5,16,4.51
944,3,IC,89,16,8,16,2.16
944,4,Capacitor,37,19,6,16,1.56
944,5,Diode,85,79,14,14,2.13
945,0,Capacitor,54,58,13,8,0.8
945,1,Capacitor,69,59,16,10,4.57
945,2,Resistor,61,10,9,19,4.05
945,3,Diode,58,4,16,6,1.41
945,4,Resistor,44,26,16,19,4.84
945,5,IC,28,17,14,7,2.62
945,6,Resistor,12,11,11,15,3.73
945,7,Resistor,71,79,9,18,4.22
945,8,Inductor,42,33,15,5,2.57
945,9,Resistor,83,7,15,6,2.45
945,10,Capacitor,30,82,8,8,4.89
945,11,Inductor,22,35,9,16,0.74
945,12,Inductor,69,5,7,11,2.96
945,13,IC,51,21,11,6,4.05
946,0,Resistor,58,6,7,10,0.31
946,1,IC,61,58,6,15,4.24
946,2,Inductor,80,54,17,20,2.97
946,3,Resistor,51,11,20,19,2.69
946,4,Capacitor,10,47,11,16,4.04
947,0,Capacitor,86,38,7,20,3.21
947,1,Resistor,35,44,15,7,2.94
947,2,Capacitor,86,39,9,19,3.89
947,3,Resistor,65,37,18,18,0.85
947,4,Diode,17,5,15,17,0.77
947,5,Capacitor,4,7,12,14,1.32
947,6,Resistor,69,8,19,13,0.86
947,7,Resistor,14,62,5,19,3.38
947,8,Capacitor,38,44,9,16,2.37
948,0,Resistor,38,79,14,8,1.21
948,1,Capacitor,69,83,14,17,1.72
948,2,Resistor,32,26,6,11,4.48
948,3,Resistor,51,87,13,10,2.15
948,4,IC,24,57,17,16,2.37
948,5,IC,5,73,9,6,2.52
949,0,Resistor,47,55,19,16,4.34
949,1,Resistor,52,86,16,14,0.6
949,2,IC,34,38,17,15,0.73
949,3,Diode,6,11,17,12,0.42
949,4,Inductor,24,8,17,14,2.36
949,5,Resistor,58,44,12,8,4.9
950,0,IC,88,11,9,18,4.82
950,1,Resistor,4,78,8,12,4.47
950,2,Capacitor,68,53,13,19,4.76
950,3,IC,50,11,9,8,0.35
950,4,IC,68,23,14,11,2.27
950,5,Inductor,54,58,6,20,2.61
950,6,Resistor,46,88,7,7,4.98
950,7,Inductor,67,55,10,15,2.17
950,8,Resistor,29,90,19,7,2.68
951,0,Resistor,35,4,15,5,3.84
951,1,IC,43,70,5,8,0.56
951,2,Capacitor,79,76,17,6,4.47
951,3,IC,56,19,9,14,2.8
951,4,Inductor,83,39,15,12,2.89
951,5,Diode,94,10,5,17,4.58
951,6,Capacitor,58,54,18,5,1.72
951,7,IC,40,29,15,17,4.29
951,8,IC,81,30,14,11,1.75
951,9,Diode,21,66,7,17,1.77
951,10,Capacitor,64,5,8,14,0.24
952,0,Inductor,36,53,16,12,2.64
952,1,Resistor,35,79,8,8,1.41
952,2,Inductor,84,40,11,7,0.32
952,3,Resistor,10,80,13,12,0.71
952,4,Diode,12,28,19,19,1.77
952,5,Inductor,30,8,10,13,1.26
952,6,Capacitor,25,2,7,19,1.26
952,7,IC,25,39,16,8,3.14
953,0,IC,72,75,9,17,0.2
953,1,Inductor,88,69,11,7,0.67
953,2,Resistor,55,51,10,17,4.27
953,3,IC,84,44,6,19,4.28
953,4,Capacitor,5,10,8,5,3.2
953,5,Inductor,55,77,9,9,3.04
953,6,Capacitor,48,68,17,9,0.13
953,7,Diode,70,71,14,18,3.99
953,8,Capacitor,73,22,9,9,0.92
953,9,Resistor,76,55,8,17,3.59
953,10,Resistor,22,28,6,5,4.35
953,11,Resistor,1,84,11,14,2.95
953,12,Resistor,67,79,16,19,2.12
953,13,Resistor,2,80,8,17,3.55
954,0,Inductor,48,78,5,9,0.36
954,1,IC,16,67,16,6,3.36
954,2,Capacitor,39,62,11,8,2.97
954,3,Capacitor,30,7,17,9,1.85
954,4,Diode,45,56,11,14,0.32
954,5,IC,49,35,16,16,4.58
954,6,Diode,67,81,18,7,4.69
954,7,Resistor,79,69,14,11,2.46
954,8,Capacitor,43,45,13,13,3.93
954,9,Inductor,16,16,9,12,2.05
954,10,Diode,54,88,17,9,2.12
955,0,Inductor,79,53,10,5,4.78
955,1,IC,70,55,13,20,1.08
955,2,Diode,56,83,19,10,3.69
955,3,IC,60,39,5,7,3.62
955,4,IC,39,40,11,14,2.98
955,5,Diode,55,35,15,13,1.79
955,6,Capacitor,71,36,12,11,1.07
955,7,Capacitor,32,66,14,17,0.88
955,8,Diode,38,70,12,17,3.99
955,9,IC,19,67,7,14,3.78
955,10,Capacitor,51,35,6,13,3.73
955,11,Resistor,35,37,14,5,4.37
955,12,Resistor,5,69,19,11,4.18
955,13,Resistor,57,69,13,14,0.74
956,0,Resistor,46,4,13,6,3.19
956,1,Diode,53,79,7,17,2.3
956,2,IC,32,45,5,10,0.87
956,3,Diode,21,84,18,16,4.46
956,4,Inductor,91,21,7,5,3.81
956,5,Capacitor,62,57,6,11,2.2
956,6,Diode,34,81,18,6,4.39
956,7,IC,29,63,9,18,1.88
956,8,Inductor,77,73,6,14,1.79
956,9,Diode,18,83,11,5,4.33
956,10,Diode,80,5,6,17,1.82
956,11,Diode,32,65,7,19,1.89
957,0,Inductor,47,39,5,11,4.36
957,1,Capacitor,4,62,16,10,1.8
957,2,Resistor,69,23,15,9,1.89
957,3,Resistor,15,79,14,5,3.37
957,4,Resistor,17,55,5,8,1.88
957,5,Inductor,3,81,7,13,1.45
957,6,Capacitor,80,62,14,10,4.47
957,7,Capacitor,26,61,10,8,1.77
957,8,Resistor,31,49,18,8,1.87
957,9,Diode,34,38,12,18,4.76
958,0,Resistor,62,86,8,11,0.74
958,1,Resistor,74,45,12,5,2.46
958,2,IC,59,57,10,16,4.09
958,3,IC,36,60,13,19,0.68
958,4,Diode,19,59,9,14,1.42
958,5,Resistor,66,2,6,17,1.69
958,6,Inductor,74,56,7,7,1.86
958,7,IC,2,72,18,11,4.53
958,8,Inductor,88,11,5,9,2.36
958,9,Inductor,36,70,14,15,4.98
958,10,IC,51,29,6,16,1.32
958,11,Diode,87,69,5,8,1.28
958,12,Inductor,27,35,9,8,1.31
959,0,Diode,24,62,17,8,4.07
959,1,Diode,55,20,13,7,1.26
959,2,IC,76,14,18,7,4.67
959,3,Resistor,43,8,16,18,4.98
959,4,Inductor,22,61,10,6,1.8
959,5,Inductor,32,26,12,20,0.3
959,6,Inductor,2,57,14,13,1.46
959,7,Inductor,21,48,18,19,2.35
959,8,Resistor,65,36,16,7,2.75
959,9,Diode,28,27,11,11,0.7
959,10,Capacitor,32,83,9,7,3.79
959,11,Diode,79,25,13,12,1.6
959,12,Capacitor,34,29,18,10,2.93
959,13,Diode,74,0,11,10,4.08
960,0,IC,0,22,17,7,0.48
960,1,IC,4,41,14,15,0.66
960,2,IC,27,75,5,8,0.2
960,3,Inductor,84,27,11,20,4.85
960,4,Capacitor,10,17,10,16,3.21
960,5,Resistor,31,51,10,14,0.69
960,6,IC,88,80,7,16,3.53
960,7,Diode,26,28,11,17,3.85
960,8,Diode,66,82,13,16,2.5
960,9,Diode,50,1,12,12,3.88
960,10,Resistor,30,45,14,20,2.63
960,11,Diode,33,66,9,20,3.94
961,0,Diode,3,42,20,18,3.81
961,1,IC,48,21,12,19,1.61
961,2,Capacitor,30,63,9,13,2.28
961,3,Capacitor,51,9,10,8,1.42
961,4,IC,30,61,13,19,4.74
961,5,Diode,50,4,7,12,0.11
961,6,Capacitor,80,34,7,12,1.79
961,7,Resistor,73,29,12,15,2.54
962,0,Resistor,58,21,10,11,2.21
962,1,Resistor,75,74,20,17,1.59
962,2,Resistor,37,28,16,5,3.26
962,3,IC,11,6,20,14,4.44
962,4,Diode,66,16,20,11,0.89
963,0,IC,53,86,17,10,4.75
